article_id,title,subtitle,abstract,authors,publication_title,publication_year,publication_date,doi,isbn,issn,document_type,publisher,language,volume,issue,page_start,page_end,page_count,keywords,pdf_url,stable_url,access_type,is_open_access,peer_reviewed,citation_count,conference_location,source_databases,original_indices
10674334,The Intersection of Scammers and Artificial Intelligence,,"The proliferation of [::Artificial::] [::Intelligence::] (AI) technology has revolutionized various aspects of our lives, including how scammers operate and perpetrate fraudulent activities. This paper explores the complex relationship between scammers and AI, highlighting the challenges posed by AI-driven scams and the opportunities for leveraging AI to combat fraudulent behavior. Through an anal...",Wai Yie Leong; Yuan Zhi Leong; Wai San Leong,2024 International Conference on Consumer Electronics - Taiwan (ICCE-Taiwan),2024,9-11 July 2024,10.1109/ICCE-Taiwan62264.2024.10674334,,,IEEE Conferences,IEEE,,,,539,540,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,186@ieee
11117374,Research on Detection Methods for Adversarial Capability of Artificial Intelligence Software,,"[::Artificial::] [::intelligence::] software faces more diverse network security attacks, and its Adversarial ability is crucial. This paper studies the Adversarial ability detection method of AI software and its application in the field of medical software, and proposes an AI software attack test specification scheme for the problem of difficult to measure the strength of the attack test, which p...",Yanjiao Ma; Yanhong Chen; Yaofeng Nie; Manshuang She; Jielin Cheng; Tinghua Zhang,2024 6th International Academic Exchange Conference on Science and Technology Innovation (IAECST),2024,6-8 Dec. 2024,10.1109/IAECST64597.2024.11117374,,,IEEE Conferences,IEEE,,,,21,25,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,187@ieee
10862237,"Advancements in Artificial Intelligence for Better Image Analysis, Recognition, and Interpretation in the Field of Image Processing",,"The rapid advancement of [::artificial::] [::intelligence::] (AI) has brought about a significant revolution in image processing. This revolutionary technology has enabled the analysis, recognition, and interpretation of images in ways that were previously inconceivable. An investigation into the most recent developments in [::artificial::] [::intelligence::] techniques that have improved the effi...",V. Saravanan; A. Adaikkammai; G. Sasikala; Iyswariya A; A. Babisha; M. Latha,2024 Global Conference on Communications and Information Technologies (GCCIT),2024,25-26 Oct. 2024,10.1109/GCCIT63234.2024.10862237,,,IEEE Conferences,IEEE,,,,1,6,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,188@ieee
9599411,Trusted Artificial Intelligence: Technique Requirements and Best Practices,,"The development and adoption of [::artificial::] [::intelligence::] (AI) have brought numerous problems and potential threats, such as information cocoons, algorithmic collusion, algorithmic bias and privacy, issues. To combat these issues, governments all over the world, international organizations and giant tech companies all have taken actions and reached an agreement that AI should be trusted....",Tao Zhang; Yi Qin; Qiang Li,2021 International Conference on Cyberworlds (CW),2021,28-30 Sept. 2021,10.1109/CW52790.2021.00058,,,IEEE Conferences,IEEE,,,,303,306,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,189@ieee
9799004,Generative Adversarial Network Applications in Creating a Meta-Universe,,"[::Generative::] Adversarial Networks (GANs) are machine learning methods that are used in many important and novel applications. For example, in imaging science, GANs are effectively utilized in generating image datasets, photographs of human faces, image and video captioning, image-to-image translation, text-to-image translation, video prediction, and 3D object generation to name a few. In this ...",Soheyla Amirian; Thiab R. Taha; Khaled Rasheed; Hamid R. Arabnia,2021 International Conference on Computational Science and Computational [::Intelligence::] (CSCI),2021,15-17 Dec. 2021,10.1109/CSCI54926.2021.00101,,,IEEE Conferences,IEEE,,,,175,179,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,190@ieee
10706954,AI Integrated Product Development: Building Sustainable Competitive Advantage,,"[::Artificial::] [::intelligence::] (AI) has long influenced modern life, extending beyond well-known applications such as ChatGPT to essential roles in digital advertising,personalized recommendations, and autonomous vehicles. While the latest popularity of [::Generative::] AI is leading to superficial product enhancements, true competitive advantage arises from deeply embedding AI into products ...",Praveen Gujar; Sriram Panyam; Gunjan Paliwal,IEEE Engineering Management Review,2025,Feb. 2025,10.1109/EMR.2024.3475408,,,IEEE Journals,IEEE,,53,1.0,73,81,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,191@ieee
9323465,Supporting Aquaculture in the Chesapeake Bay Using Artificial Intelligence to Detect Poor Water Quality with Remote Sensing,,"Reliable information on water quality is not currently available at the space and time scales that are required for aquaculture and other resource management needs. For example, shellfish growing areas may be impacted by harmful algal blooms or runoff from land that increases turbidity, lowers salinity, or introduces contaminants. Shellfish resource managers in the Chesapeake Bay are especially co...",Stephanie Schollaert Uz; Troy J. Ames; Nargess Memarsadeghi; Shannon M. McDonnell; Neil V. Blough; Amita V. Mehta; John R. McKay,IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium,2020,26 Sept.-2 Oct. 2020,10.1109/IGARSS39084.2020.9323465,,,IEEE Conferences,IEEE,,,,3629,3632,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,192@ieee
10867065,Study on the Network Attack and Defense Application of Generative Artificial Intelligence in Power System,,"With the rapid development of information technology, the power system, as an important infrastructure, is facing severe threats from cyber-attacks. At the same time, the progress of [::artificial::] [::intelligence::] (AI) technology has brought about a wide range of applications in various fields. [::Generative::] [::artificial::] [::intelligence::] (GAI), as an important part of AI technology, ...",Cong Hou; Bin Dong; Yue Zhang,2024 4th International Conference on Electronic Information Engineering and Computer (EIECT),2024,15-17 Nov. 2024,10.1109/EIECT64462.2024.10867065,,,IEEE Conferences,IEEE,,,,648,652,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,193@ieee
10104672,AVA: A Photorealistic AI Bot for Human-like Interaction and Extended Reality,,"In the era of rapid technological advancement, [::artificial::] [::intelligence::] (AI) and machine learning (ML) are transforming the way we work and interact with the world around us. The hiring process is a crucial aspect of any organization, as it determines the quality of the workforce and the success of the business. However, traditional hiring methods can be time-consuming and prone to bias...",Vaishnavi Narkhede; Om Surushe; Sushrut Kulkarni; Harsh Solanki; Tejas Ekbote; Deepali Joshi,"2023 International Conference on Communication System, Computing and IT Applications (CSCITA)",2023,31 March-1 April 2023,10.1109/CSCITA55725.2023.10104672,,,IEEE Conferences,IEEE,,,,5,9,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,194@ieee
10393550,Leveraging Deep Generative Model For Causal Effect Estimation in Healthcare,,"Deep [::generative::] models have risen to prominence in diverse domains, including healthcare. In particular, their application in causal effect estimation has the potential to drive significant advancements in personalized medicine. In this study, we conducted an empirical analysis to investigate the impact of selection bias on continuous treatment effect estimation using deep [::generative::] m...",Yushin Kim; Sejong Lee; Sunghyun Cho,2023 14th International Conference on Information and Communication Technology Convergence (ICTC),2023,11-13 Oct. 2023,10.1109/ICTC58733.2023.10393550,,,IEEE Conferences,IEEE,,,,166,167,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,195@ieee
11015551,Artificial Intelligence Literacy Structure and the Factors Influencing Student Attitudes and Readiness in Central Europe Universities,,"This study examines the structure of [::artificial::] [::intelligence::] (AI) literacy and factors influencing students’ attitudes, readiness, and perceived relevance of AI in higher education at Central European universities. The research, based on data from 1,195 students enrolled in various study programs between 2022 and 2024, examines how variables such as gender, academic discipline, and yea...",Ján Skalka; Małgorzata Przybyła-Kasperek; Eugenia Smyrnova-Trybulska; Cyril Klimeš; Radim Farana; Valentina Dagienė; Vladimiras Dolgopolovas,IEEE Access,2025,2025,10.1109/ACCESS.2025.3573575,,,IEEE Journals,IEEE,,13,,93235,93258,,,,,"{'type': 'open-access', 'message': 'Open Access'}",False,,0,,ieee,196@ieee
10951343,GLIMPSES OF THE FUTURE: PREDICTING THE TRAJECTORY OF GENERATIVE AI,,"Summary [::Generative::] [::artificial::] [::intelligence::] (AI) could turn brainstorming sessions into a wild ride of endless ideas, design personalized virtual experiences, and maybe even help us write that novel we&#39;ve been dreaming about. So far, GenAI enables us to automate and augment cognitive and creative jobs, including the work of doctors, designers, musicians, marketers, and more. Ph...",Bernard Marr,[::Generative::] AI in Practice: 100+ Amazing Ways [::Generative::] [::Artificial::] [::Intelligence::] is Changing Business and Society,2024,,,,,Wiley Books,Wiley,,,,241,248,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,197@ieee
10670553,"Exploring the Effect of Generative AI on Social Sustainability Through Integrating AI Attributes, TPB, and T-EESST: A Deep Learning-Based Hybrid SEM-ANN Approach",,"The swift progress of [::generative::] [::artificial::] [::intelligence::] (AI) tools offers remarkable potential for revolutionizing educational methods and enhancing social sustainability. Despite its potential, understanding the factors driving its adoption and how that affects social sustainability remains underexplored. This study aims to address this gap by integrating AI attributes (“percei...",Mostafa Al-Emran; Bassam Abu-Hijleh; AbdulRahman A. Alsewari,IEEE Transactions on Engineering Management,2024,2024,10.1109/TEM.2024.3454169,,,IEEE Journals,IEEE,,71,,14512,14524,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,198@ieee
10390258,Transforming Work: The Impact of Artificial Intelligence (AI) on Modern Workplace,,"The impact of AI on the workplace is wide-ranging and significant. While AI can increase productivity and create new job opportunities, it also raises concerns about the displacement of human labor and the potential for unintentional bias and discrimination. The development of new skills, the assurance of transparency and accountability in the decision-making processes, and the development of rule...",Anurag; Narayan Vyas; Umesh Kumar Lilhore,2023 3rd International Conference on Technological Advancements in Computational Sciences (ICTACS),2023,1-3 Nov. 2023,10.1109/ICTACS59847.2023.10390258,,,IEEE Conferences,IEEE,,,,602,607,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,199@ieee
